"(-1.3577440913322172, -1.5257461841353321)",-1
"(1.1733140510318394, 0.54450760750942284)",1
"(0.72728707156380046, 0.90423390928960168)",1
"(0.77354720893679696, 0.41113749767613483)",1
"(-0.93682001679302651, -0.38401291964410966)",-1
"(-2.2184383833206156, -2.2269898795896781)",-1
"(1.7962297924354436, 1.5484703913750599)",1
"(1.866265415152351, 1.6622292580931914)",1
"(-0.50269865270614944, -0.86501076187750736)",-1
"(-0.65558761135440047, -1.178969351657212)",-1
"(2.4772074470600454, 2.439770379774449)",1
"(1.2514607786953249, 1.4731166644923364)",1
"(-1.2005619623377688, -0.95891095993507036)",-1
"(0.022774853466124151, -0.2018116896519162)",-1
"(0.063955922527113573, 0.5480427079701462)",1
"(2.0516621984377208, 2.1130608341922437)",1
"(0.069101919755978847, -0.032865672386000577)",1
"(-0.4484746914557215, 0.13214826344498498)",1
"(1.5338077065310665, 1.6865033328959458)",1
"(-0.025310330673873171, -0.38093876201621668)",-1
"(-1.3583865827275876, -1.3225636704732686)",-1
"(2.1874933319902876, 2.3724604828121878)",1
"(-1.4077175794451313, -0.61579883976100547)",1
"(-1.3634326635696006, -1.5453316309501997)",-1
"(-0.85521330544799157, -0.19723984689344731)",1
"(3.0332873373509073, 2.069392738096024)",1
"(-1.1720754164462841, -0.6215774142556062)",-1
"(-0.973729824880462, -1.0937290151506758)",-1
"(-1.2643271776367953, -1.215550546785845)",-1
"(0.10840363057377975, -0.070810204251688269)",1
"(1.110411912723716, 0.67066524738880817)",-1
"(-0.44728624838507569, 0.029705149936200548)",1
"(-1.0763734065951684, -0.93419337886071474)",-1
"(1.1630146360140305, 1.408544008678188)",1
"(-0.34216754095850821, -0.43595874854274208)",-1
"(-0.97008938926192734, -1.5102657906624071)",-1
"(-0.99624538654550754, -0.62030405212770656)",-1
"(-0.18111133510426591, 0.1918587202023091)",1
"(-0.2688013853154228, -0.47610543981562736)",-1
"(4.4106016972828872, 3.9700620222409717)",1
"(-1.3422782904023984, -1.4416495160971674)",-1
"(0.87350534319740303, 1.1834593809376441)",1
"(3.4219082723659064, 3.1915264207049816)",1
"(-0.95749213375729192, -0.95878093977313905)",-1
"(3.2600688891889953, 3.0603352625346889)",1
"(1.2293353905412754, 1.0459444545854564)",1
"(1.2997355320321256, 1.5174401329409672)",1
"(2.4155122842018066, 2.3926877448629522)",1
"(0.36626391473403053, -0.047004845683592755)",1
"(0.60149402275077912, 0.32848492303945531)",1
"(-1.1794662731203367, -1.3543591458182709)",-1
"(0.56411250904632237, 0.93281173563162345)",1
"(-1.6070477965308991, -1.9594165984879819)",-1
"(2.3715155861224955, 1.5038320132368974)",1
"(-1.3243143974636096, -0.76439919936357881)",-1
"(-1.0880560567218684, -1.3962441325853214)",-1
"(0.33052617111444949, 0.7268317147969352)",1
"(-1.7254567441403688, -1.6979064997054829)",-1
"(2.0567962851605923, 0.97639646754499398)",1
"(1.4752632505868604, 1.2345513961832899)",1
"(1.6334816751504486, 1.1987141841729907)",1
"(-1.4949649956082829, -1.8127166442457019)",-1
"(-1.0524568727168753, -1.1099367005935545)",-1
"(-0.3975923463997032, 0.18348699673240665)",1
"(-0.73438391708963402, -0.083208545438542059)",1
"(-0.50739508338927308, -0.92770401158950533)",-1
"(1.2938196100760138, 0.55516732072815567)",1
"(1.0141625394708986, 1.2831898353902398)",1
"(-1.407672422422733, -0.62942935606253458)",1
"(-1.3741040566381197, -1.2949093005150156)",-1
"(-1.0350447222147532, -0.76312542795514837)",-1
"(2.0725250295148361, 2.1234768019487742)",1
"(2.1700025802192093, 1.7908096272996017)",1
"(1.274949772357548, 1.4969878026143093)",1
"(-0.40378699189161499, -0.91851082503782311)",-1
"(0.53239389836158646, 0.90579415346096015)",1
"(-1.0283687403448465, -1.3198039773885895)",-1
"(-1.2504143037508966, -0.96609277277712402)",-1
"(-1.0662286970277259, -1.1313397743342875)",-1
"(-1.2481268515220034, -1.0670498077394015)",-1
"(1.7321700888368239, 1.3764842510181139)",1
"(0.013117258951314631, 0.16651073655224014)",1
"(-1.4302995733226811, -1.2682159229072565)",-1
"(-0.0136101917851989, 0.45049541471199461)",1
"(0.48665305220704091, 0.86518835555389562)",1
"(0.93385745948574361, 0.63422541649208197)",1
"(0.10282449521885462, -0.29931714420320754)",-1
"(1.4082753436376967, 0.45419628893652242)",1
"(0.96702675914362568, 1.077853472207752)",1
"(-0.36352521817838568, 0.17843661974399228)",1
"(-2.0068533034714942, -1.8700779414672364)",-1
"(-1.2487138828202335, -1.4338336928026811)",-1
"(1.0349043156281019, 0.4367724225653713)",1
"(-1.2724975747578813, -0.58983948030129141)",-1
"(-1.2221137081318851, -0.96798873385108208)",-1
"(0.23613229200479557, 0.67875765463903459)",1
"(-0.054946525089612175, -0.29214740873117373)",-1
"(0.82737962237125673, 1.1400880969713143)",1
"(2.0460699016545787, 1.4271955952880857)",1
"(0.094526359016507522, 0.062237675597097919)",1
"(1.6159385386401228, 1.7622623543168698)",1
"(0.17303487389358557, 0.62281210085713234)",1
"(0.23622054311584756, -0.33190013799878337)",-1
"(1.6828447531650548, 1.5502372637971131)",1
"(1.5501838575130473, 1.0628476372061417)",-1
"(-1.2025183785273632, -1.0403250240203821)",-1
"(-0.38090915553461924, -0.57001356458257335)",-1
"(-2.1827938238489835, -2.4715465810546213)",-1
"(0.74784491949474108, 0.89530091240467313)",1
"(1.2461831171131896, 1.4738382721307217)",1
"(2.5439918997074673, 2.0157614263246586)",1
"(-0.98960097913485268, -0.60335691155787097)",-1
"(-1.8948708209553946, -2.0542005693387324)",-1
"(-1.2638456559929612, -0.89570877435969543)",-1
"(-0.83196727527582715, -0.16407377315800686)",1
"(3.338509446348966, 3.1349903098972138)",1
"(0.95067642929679952, 0.78785281987275213)",1
"(-0.9713818830974803, -1.1752719451435776)",-1
"(0.87878477421046086, 0.83469147140974909)",1
"(0.65351784034701921, 1.0256219897116527)",1
"(-1.348529823783934, -2.0032464292348249)",-1
"(3.9577265597762952, 3.6231453030438572)",1
"(0.85635252495968783, 1.1643489954182256)",1
"(-1.1186937741480401, -1.1071648013419151)",-1
"(1.0598963089706812, 1.1147846743485736)",1
"(1.0093046969860486, 1.2996539355887389)",1
"(0.89007428999060756, 0.24417696157033153)",-1
"(1.9780247319614135, 1.4517217231135546)",1
"(-0.86460945294577218, -0.19082832184202947)",1
"(0.39271891981456336, 0.79027716033402506)",1
"(-1.2110085201414345, -1.0516457040353369)",-1
"(-0.10172687363306976, -0.2503048336646565)",1
"(-2.6244106097877933, -2.7031134707931384)",-1
"(1.8780171899817255, 1.3431632200437271)",1
"(-1.1821382282467277, -1.3889125387115517)",-1
"(-1.8548694671234456, -2.3131472179466845)",-1
"(-1.3344119300525228, -1.4049268846357008)",-1
"(-0.67074034503410784, -0.87538029284377472)",-1
"(2.0986771160027287, 2.5720685614637722)",1
"(-0.3580067009047283, 0.21726144368766365)",1
"(-1.1064974630836339, -0.82429184221428642)",-1
"(-1.1944264533498705, -0.99930250912144991)",-1
"(0.96979013360805499, 0.32859213023041378)",-1
"(1.8964486264625733, 1.5482803900445317)",1
"(-1.1279214279946059, -1.1887219153355537)",-1
"(1.1877161164023711, 1.179879090012836)",1
"(-1.2304124587923577, -0.70073645061160617)",-1
"(2.0034575513148778, 1.5025623251665334)",1
"(1.6039236125393019, 1.4594294795518086)",1
"(-1.0603834289910323, -1.6270656590516053)",-1
"(2.5947162021837111, 2.5431778844882658)",1
"(-0.77811585217500989, -0.1720093885155054)",-1
"(0.595918901028748, 0.84784556092001662)",1
"(-1.3416844484659183, -1.289653242351477)",-1
"(0.12416270373497343, 0.18807382905875436)",1
"(-0.29574080372184486, -0.72950089188280831)",-1
"(0.85704083512688811, 0.5642449714767247)",1
"(-0.75711561303032349, -0.78705333074495054)",-1
"(-1.0530472069583956, -0.75758428468867534)",-1
"(0.771142640190003, -0.044955940650955983)",-1
"(1.793023069708072, 1.0267214015637858)",1
"(3.8111377800251267, 3.4918395050485422)",1
"(1.1383628906819883, 1.1108866404326192)",1
"(-0.19968718260769813, -0.69315313292103564)",-1
"(0.083508277587455826, 0.55168831596044643)",1
"(-1.0559470693747439, -1.1272696348466964)",-1
"(-1.3098057956228744, -1.8981006557019744)",-1
"(-0.29047413318671417, 0.24679609448443995)",1
"(-1.1148224296331781, -0.79214572264145566)",-1
"(0.83936887154366491, 0.54632214033701298)",1
"(-1.6985718466862343, -0.84744243801789243)",1
"(-1.1154663797610118, -0.77544780128434265)",-1
"(-0.8805227887507282, -0.21055804344629547)",1
"(0.76611814982716198, 1.0829285041331604)",1
"(-1.268973099016155, -0.95411367063265207)",-1
"(-1.637081460942206, -0.79161369042343011)",1
"(0.62922984414187821, 0.70499995438882523)",1
"(-1.2728718753993427, -1.0507171136576288)",-1
"(0.75062980122448819, 0.337624360847123)",-1
"(-1.2544359029978362, -1.3282510153881726)",-1
"(1.169426908930977, 1.4177435554187132)",1
"(0.65744370118742612, 0.068055191562111483)",-1
"(-0.35094984308732863, -0.51482572928331716)",-1
"(-1.0919089725802169, -0.37302301958866879)",1
"(-0.90665488484020818, -0.94447125450506897)",-1
"(-1.0988595696126344, -0.63027961276937794)",-1
"(-1.5585104439101407, -1.872774351504082)",-1
"(-2.5707675795854819, -2.5846909708287256)",-1
"(0.27039030565164796, -0.029394323068443362)",-1
"(0.31970731115946183, 0.79707197894648751)",1
"(-2.5780928010206026, -2.6520400091149146)",-1
"(-1.1100851786313823, -0.48614307818066393)",-1
"(-1.1526666129649343, -0.79230366110620454)",-1
"(0.83281597924873463, 0.56065173442046956)",1
"(-1.1131161197577788, -0.90007779900518281)",-1
"(0.61103939916424277, -0.089183196844859758)",1
"(-1.8856921490847869, -2.3881703024030996)",-1
"(-1.2918128347178015, -0.68898298579855966)",-1
"(0.88193888621784355, 0.78992896545366353)",1
"(-1.1712642994323526, -0.76242269274489682)",-1
"(-1.0262804398005527, -0.84730086134741633)",-1
"(-0.42895325386636207, 0.15353322752501686)",1
"(-1.265012229709281, -0.50821968770395554)",1
"(-0.50333986958590038, -0.99111226035984434)",-1
"(0.31029242543450153, 0.43521257153746773)",1
"(-1.4768894485118558, -1.3282685297833847)",-1
"(-0.10412207187535161, -0.82095177571762101)",-1
"(0.90888811657295965, 0.51912499406617529)",1
"(-0.12793387232517672, 0.37914904992848319)",1
"(1.2288779515685329, 1.4541509172544904)",1
"(1.0740020864623128, 1.3385855203753105)",1
"(2.0023861991733929, 1.5127239324308972)",1
"(0.16834892117772871, 0.60742496568968773)",1
"(1.3677147719462446, 1.2603436088874376)",1
"(0.87153813662503987, 1.1929280021736166)",1
"(0.23513950801226396, 0.67167882018452252)",1
"(0.18495060129160029, 0.65220063598148692)",1
"(0.099244987600986267, -0.39675885483469497)",-1
"(2.2073511289339152, 1.7712505172380946)",1
"(0.46260239425121963, 1.1309841197079953)",1
"(-1.3744709168075095, -1.0744293667422893)",-1
"(0.91432754685167961, 1.1942207204202049)",1
"(-0.48662957486646991, -0.76610175776423373)",-1
"(-1.4324698335392136, -1.0791520586116079)",-1
"(1.7103606504898337, 1.1718809873678038)",1
"(-1.453795710739914, -1.8668662219887495)",-1
"(-1.349243332972681, -1.4325743929336974)",-1
"(-3.1902026577820615, -3.4075383520057416)",-1
"(0.048373736519643384, -0.51415793104597451)",-1
"(-0.42486978496029115, -0.59418060916204141)",-1
"(-1.2974419283744147, -1.7113784339077975)",-1
"(-0.76125428334176437, -1.0372198456233994)",-1
"(-1.3649012772677858, -0.5828852688918249)",1
"(-0.61116456091997928, -0.0052618473010181965)",1
"(0.75300786517866058, 0.26453834958516409)",-1
"(2.6879084532471809, 1.567651805078156)",1
"(0.58514060381665478, -0.19557906120848434)",-1
"(-1.1151222652357107, -0.9385947124758558)",-1
"(-1.3728533140106796, -1.1083654799763389)",-1
"(-0.38088058126608071, -1.0936878033418631)",-1
"(-1.1946236803876995, -0.47971174484157386)",-1
"(-1.3751283008864927, -0.6021008368733074)",-1
"(0.63332265923201014, 0.38313411186600621)",1
"(-1.1377726592102835, -0.75432311482568659)",-1
"(-1.9791192768763146, -1.8772414059904832)",-1
"(-1.3911783920955054, -0.30175051576314604)",-1
"(-1.295231281852113, -1.2370874276774351)",-1
"(-1.2090753176576567, -0.4493576524470615)",1
"(1.40045312478791, 1.5752075728507005)",1
"(0.52182223477411205, 0.88968771037091976)",1
"(0.94409339951279692, 1.2426683820755391)",1
"(-0.48955752040590961, 0.1100966274704438)",1
"(-1.3264039887177992, -1.9780716108563752)",-1
"(-0.51096938270442471, 0.096799971936615825)",1
"(-1.1010277001290589, -1.3803597748212657)",-1
"(-0.27389310456854027, 0.27690697137116882)",1
"(-1.430364721394094, -1.4724775729448181)",-1
"(-0.77366691609256311, -1.1632447852421801)",-1
"(1.2771261637890885, 1.2120430121217056)",1
"(-0.90231585069012477, -1.1069744674082616)",-1
"(1.5559060073199109, 1.7120354121345485)",1
"(1.3263659352571906, 1.5318030565335019)",1
"(0.66998821285575383, 1.0170161297406164)",1
"(2.2278653476810817, 2.2513607657335672)",1
"(0.48589009446857834, 0.86576890882639113)",1
"(-1.1142616988179341, -1.0176761755671264)",-1
"(2.684179234694112, 1.9368174501449378)",1
"(0.7638034511449554, 1.1825445414547742)",1
"(0.26956223389128781, 0.70388913446388734)",1
"(-0.2898086578147836, 0.083811372363789438)",1
"(-2.660741618651445, -2.6052867960772783)",-1
"(0.45352939506662371, 0.83984911419033015)",1
"(-1.4124223935308029, -0.99079098315553582)",-1
"(-1.0692080428832704, -1.1975550153204615)",-1
"(1.8990403741779618, 1.7383947512602369)",1
"(-0.12593807805837187, -0.71582730658189431)",-1
"(1.4290821567264178, 1.6295641176999183)",1
"(1.3825942610550748, 1.0332905778154542)",1
"(-1.2420299258178931, -1.1122142313809826)",-1
"(0.92684398879253083, 0.72189115080167421)",1
"(0.69902449091477192, 0.33964961488343948)",1
"(-1.2709252288426456, -0.69352304707724188)",-1
"(0.96262541383568723, 1.0691453486842006)",1
"(-1.0527795322016937, -0.92074326868886192)",-1
"(-1.1845289119252684, -0.86946454939986473)",-1
"(-0.14455989503247663, -0.49163034159654839)",-1
"(-0.81630066982428784, -0.39905175090533918)",-1
"(2.1670581345432831, 1.275914081983935)",1
"(-0.44278197653361279, -0.95445129798631867)",-1
"(2.2700256831602492, 2.278770688817179)",1
"(-0.4844183968313413, -0.91888863841857282)",-1
"(1.1247310393365291, 1.3668007237988031)",1
"(1.2426970596337921, 0.64913608420420332)",-1
"(2.7629295948266783, 2.6637560666623936)",1
"(-2.2095757379380716, -2.209617103463871)",-1
"(-1.4360835066646327, -1.5228329603279018)",-1
"(-1.194142317097092, -0.73019598827074073)",-1
"(1.1694645573243008, 0.74798767179449122)",1
"(0.47220514885488274, 0.49145232344685585)",1
"(1.2736839851854194, 1.4873652097463472)",1
"(-1.0142408487978147, -0.85903942833624836)",-1
"(-0.80731176106898439, -1.3092800347546856)",-1
"(-2.3948772918350807, -1.4110975297899331)",1
"(0.20257417362502589, 0.4153073606957941)",1
"(-0.20225348674133986, -0.60844301947424184)",-1
"(-1.4662902791126284, -1.308594675760467)",-1
"(0.054702908233551506, -0.33602893109583953)",-1
"(0.97657151741490411, 1.2719383339577308)",1
"(1.3526805241298121, 1.2419344374007393)",1
"(-1.377648959389854, -1.1268809645563236)",-1
"(0.067142843481938164, -0.3150803531695221)",-1
"(0.41121541509035375, 0.81505789372402593)",1
"(-1.1946243484582648, -1.2695583980991332)",-1
"(2.2832738040736746, 1.547326796325017)",1
"(-2.365375842964033, -2.2709206098266592)",-1
"(1.1135876031604457, 0.29981709171965132)",1
"(1.8521356790762062, 1.9575965742839907)",1
"(0.72192385131635273, 1.0555735261636967)",1
"(-1.2689980823633706, -1.2583801810943576)",-1
"(-1.1092970353341243, -0.85622540064384611)",-1
"(-0.76235084218242632, -0.8459353014879637)",-1
"(-0.1095820380630062, -0.1705052707285164)",1
"(-0.39408026792636031, -0.69730711602673656)",-1
"(-0.87648358228918688, -0.20332919001787486)",1
"(1.0088393081960021, 1.1283709820746262)",1
"(1.4849611555181284, 0.68072570568579094)",1
"(-1.0364878240963864, -1.4499124636888476)",-1
"(0.53762822066496074, 0.91726437501496694)",1
"(-1.2080050261265791, -0.58033187430967836)",-1
"(-1.1584759725617357, -1.3811328843923807)",-1
"(-1.2675725583224546, -1.3985412122328489)",-1
"(1.2569742469442517, 0.82675363583477568)",1
"(-1.2765041652350464, -1.0647048395055192)",-1
"(0.53919884516858618, 0.169431964225081)",-1
"(0.4529082938756151, 0.84795750595338903)",1
"(1.8423815610772749, 1.9530398553882324)",1
"(-1.4275055367351053, -0.60656565159055265)",-1
"(-0.081087365064051287, 0.43376558691609302)",1
"(-1.211774869554848, -1.7605109145479303)",-1
"(-1.4714592800063095, -1.3346831044613927)",-1
"(2.2724281609255339, 2.2809229406369291)",1
"(0.94917616052630827, 0.97149849121936771)",1
"(1.816207789516197, 1.9231152130404867)",1
"(-1.2646434201258974, -0.8949456863713724)",-1
"(1.6467616839803201, 1.7689965478926237)",1
"(-1.1695858549729097, -1.1181929956066459)",-1
"(0.48824021594931177, 0.32972844522678013)",1
"(-1.3724618238524102, -0.61522606654573797)",-1
"(-1.210250388676462, -0.6253534410404451)",-1
"(-1.3284010397701138, -1.1554970151168724)",-1
"(0.26307151587583671, 0.68586311297661395)",1
"(1.7988265120867313, 1.0724633433776911)",1
"(-0.19876701495861704, -0.15261523120067544)",1
"(1.7837836844917032, 1.8922539273572969)",1
"(-0.3295239428613308, 0.21360225345341621)",1
"(2.2346368046830389, 2.2428741213257273)",1
"(0.40579899503448724, 0.81470112068325684)",1
"(-1.2378167372522328, -0.71881687227000168)",-1
"(-0.96042693883900432, -1.3082009446743128)",-1
"(-0.86365092400151311, -0.18055763827555094)",1
"(-1.3305330712983374, -1.9227254899896662)",-1
"(1.4708764594522055, 1.650829045962743)",1
"(1.9489930020185684, 1.6554213277833978)",1
"(1.281601956043255, 1.2812559437750142)",1
"(-1.3523199315769987, -1.3127220656383238)",-1
"(1.7032465081440147, 1.6641964353629684)",1
"(-2.0896610705620056, -2.0070072700214183)",-1
"(-0.17803519136933255, 0.35361455438720502)",1
"(1.2002755800292788, 0.5817620684997078)",1
"(-0.0066893381058828472, 0.30905061503822129)",1
"(0.37909597643069159, 0.79968074029980563)",1
"(-1.4809487051069754, -1.6232304404933884)",-1
"(-1.4365712195557949, -1.3508937882134597)",-1
"(-0.3075184803531355, -0.69660563093860262)",-1
"(-0.89178132037293889, -1.2212579522768674)",-1
"(1.0926577372385458, 0.95390660172294639)",1
"(1.4544956490202094, 1.6415190642696569)",1
"(-1.2418920642717417, -1.1248496462834223)",-1
"(0.86898685555615307, 1.1844631785805628)",1
"(0.95250399018660747, 1.2405328713288812)",1
"(-0.017107983083635869, 0.46539795815186225)",1
"(-0.10714082545225351, -0.41460842381554108)",-1
"(-1.0948849491802601, -1.0666282099627487)",-1
"(0.62610794364543521, 0.5843475282974564)",1
"(1.0832558080982693, 0.53027725825107863)",1
"(0.44808246171855837, 0.82446732907665998)",1
"(0.37700157412178364, 0.092524813410805429)",-1
"(-0.26756519311586269, 0.25939249383203167)",1
"(1.2259581860500879, 0.52129337350312688)",-1
"(-1.3226852341378725, -1.0152210292385917)",-1
"(0.5791376846571854, 0.93142323841489638)",1
"(0.87244296991598846, 0.19443533022351933)",-1
"(-0.85854640958294248, -1.3093869761580941)",-1
"(-1.0296098828405602, -0.69136211675772064)",-1
"(-0.98864545474051191, -0.62623834273923551)",-1
"(0.78529996884070641, 0.78654490753136685)",1
"(-2.3124061597243859, -2.3550014993262183)",-1
"(-1.3568469456615864, -1.1683142969453351)",-1
"(-1.8990981707438337, -2.2142516519248145)",-1
"(-1.1352545247047354, -0.77532253715738064)",-1
"(-1.6434217136406033, -1.7318476351281009)",-1
"(-0.76521388896891218, -0.72927567583171404)",-1
"(0.93660711458779811, 0.61067477522273239)",1
"(-1.2319604768727757, -0.79613129817679906)",-1
"(-0.09907447448507134, -0.4235195816343581)",-1
"(-2.9032575250643839, -3.0384330171735323)",-1
"(-0.99296649409058713, -1.0926012673670475)",-1
"(-0.55937901343392382, -0.70508135049104559)",-1
"(-1.1526204046964956, -0.78871763848637666)",-1
"(0.59032333049753993, 0.51251698707201654)",1
"(0.69344188508431182, 0.11419747084857856)",1
"(-0.16244358509825718, -0.48471962491411336)",-1
"(1.5997639891006108, 1.184705672547397)",1
"(-0.39584565549128314, 0.16779716062921313)",1
"(2.1162927472357045, 2.1477888704609538)",1
"(3.0157663580549179, 2.9130517927695365)",1
"(-0.94128679169667651, -1.0904223411483756)",-1
"(-1.8927218886443902, -2.2399241536467671)",-1
"(-1.6926299771775164, -1.8898425004534163)",-1
"(1.5370521857553261, 1.7034930073067986)",1
"(1.1337219065785591, 0.99068777829794274)",1
"(-0.46266529283155222, -0.66664535295004235)",-1
"(-1.112413771925963, -0.75079664034812832)",-1
"(-0.47261018372580915, -0.93669099416205637)",-1
"(-1.2080698144288837, -0.82285553750797014)",-1
"(-1.039582437445677, -0.87153413346197561)",-1
"(1.1900964370097784, 1.1555871163493341)",1
"(-1.3730364194517888, -1.5765930742833174)",-1
"(2.6844674996910811, 2.1320051937806896)",1
"(2.0869660525218579, 1.4749889809736003)",1
"(-1.2449630466657227, -1.4178513930742362)",-1
"(1.1165121661550297, 1.0251990345570572)",1
"(3.6335655725749887, 3.3401678904300622)",1
"(1.3792929384415924, 1.2453870185799025)",1
"(1.6746631452810679, 0.788566769540473)",1
"(1.8484954112029577, 1.2028037058595236)",-1
"(-0.46341182974358808, -0.75304804706484862)",-1
"(-0.5967047048885511, -1.3294458000769533)",-1
"(-0.39836366803283269, -0.89718453883129112)",-1
"(-1.5572005261209525, -1.4697451572268769)",-1
"(1.7045468232482872, 1.8281947352018886)",1
"(0.98946610358824727, 0.92911113591703032)",1
"(-0.7485214711815269, -0.61698516307708662)",-1
"(-1.4050225527464568, -0.63154436313620477)",1
"(1.66243209710934, 1.8047012889744862)",1
"(-0.97401786686913883, -1.6237993557904793)",-1
"(-1.1037165454769977, -1.3173622579585671)",-1
"(-1.9841490276001337, -1.0823460120877484)",1
"(-0.47688763216415386, -0.73401675872059147)",-1
"(-0.35131647849321135, -0.54339348251116726)",-1
"(-1.1439298448710971, -0.64172683952197596)",-1
"(-0.052706904986337622, 0.44128947952798447)",1
"(-1.3007547510261315, -0.99139246204571196)",-1
"(1.2294974230156148, 1.1200726645201249)",1
"(-1.0662297260658899, -0.17086400085698261)",-1
"(2.9962105528954921, 2.8406371439690901)",1
"(1.471257309223764, 1.7199963572170596)",1
"(1.6833254926334267, 1.1790306614158368)",1
"(-0.90909306482854813, -0.55285986619481042)",-1
"(-0.099185428508806628, -0.49676433981744761)",-1
"(2.7736888372827702, 2.0413438180082846)",1
"(0.15186378625271021, 0.039103170138582666)",-1
"(-1.0036687844129484, -0.74336188638716139)",-1
"(0.54836558133649183, 0.17073477176369223)",1
"(1.0465211755110122, 0.85392831910231259)",1
"(-0.39812826450574967, -1.4104055132586564)",-1
"(-1.3300227521639951, -0.94161367553400788)",-1
"(-0.33194415012246004, -0.72025473846875121)",-1
"(-1.1130609971673637, -1.3471897599273022)",-1
"(-1.2283900565667538, -0.76281297184231001)",-1
"(-1.4512759651388176, -1.3474717559949769)",-1
"(1.79149249719902, 1.2268613277462164)",1
"(0.22920815009863343, 0.15212594360537834)",1
"(-1.517421835716267, -1.0664199886306893)",-1
"(-1.173123481579913, -1.0232832410508848)",-1
"(0.72811532139843438, 1.055965580627741)",1
"(-0.80104357817479732, -1.198334699004008)",-1
"(-2.548439797488645, -2.7796879684046845)",-1
"(-0.7112413560462143, -0.074800206662019697)",1
"(0.8967771666937967, 0.42122572023267313)",1
"(0.23173997533461782, 0.32704653847913423)",1
"(1.2097387732059559, 0.97182826271921585)",1
"(-0.82480872861009402, -1.0162512684396061)",-1
"(-1.2047410050611413, -0.90831261840989785)",-1
"(2.3431834937201317, 2.3316996750501797)",1
"(1.9471096836889987, 1.6580314507554978)",1
"(1.6497958260294152, 1.7842445231632715)",1
"(-0.20748386593993762, -0.61709582403981189)",-1
"(1.9172885393389667, 1.3365630262797397)",1
"(-0.093991588121124403, -0.74148064738684794)",-1
"(-0.94794552801248322, -1.3021234039182639)",-1
"(-1.1400714133420831, -1.6018485887744709)",-1
"(-0.92971374019081665, -0.94895306358783138)",-1
"(-3.0423995785725211, -3.0446046553065318)",-1
"(2.9510643751326318, 2.824088405315571)",1
"(-1.1366138443450415, -1.0115343172093298)",-1
"(-1.0849395936034183, -0.88001951068086892)",-1
"(1.1479339502289914, 1.2239336685232147)",1
"(3.0193664948564249, 2.1043001752570163)",1
"(0.64019179835900797, 0.99634367538388169)",1
"(-0.29674367601945772, -0.99434960740165945)",-1
"(1.2498602325290173, 1.4578802626172083)",1
"(2.2787439787268973, 1.8262095429486975)",1
"(0.20580809819406515, -0.25628135301299648)",-1
"(-1.1982371633125004, -0.99227084608389604)",-1
"(1.4769783843364233, 1.3056309555794505)",1
"(-1.1377353291083632, -0.85097339242749359)",-1
"(-2.1098478573181669, -2.1050090537559978)",-1
"(0.32096615396236455, 0.73855423222117689)",1
"(2.1158525404205846, 1.5193411983972387)",1
"(0.64579373695193043, 0.11397783360536362)",-1
"(-1.0834898282091368, -0.67480439222630528)",-1
"(1.9458387823221051, 1.4658214648295849)",1
"(-1.2232792164779471, -0.87505431884913543)",-1
"(-1.778780903617557, -1.6927973178263991)",-1
"(-0.80259709484038533, -0.13175758808686111)",1
"(1.0991819067705975, 1.2033918005603184)",1
"(0.85690076756078226, 0.076266434995236665)",-1
"(-1.0433982159344752, -1.29685174834857)",-1
"(-1.2906253473035356, -1.1735232847003245)",-1
"(2.3758136190386407, 2.3823181992419364)",1
"(-1.1717754696874718, -0.90335226840458116)",-1
"(0.87445908685942086, 0.89838022538340201)",1
"(1.2468788395725896, 1.2307138190103739)",1
"(1.052493983214926, 0.43222070922126066)",-1
"(-2.1178544445237582, -2.1829717917095453)",-1
"(-1.2532047387336753, -1.2818037297209153)",-1
"(-1.1352534701537969, -0.65142234968213497)",-1
"(-1.2003384874686089, -1.4560621428294198)",-1
"(-1.3150889090552047, -1.6150276906936354)",-1
"(1.346431494516515, 1.5607947694843616)",1
"(-1.1664775559518608, -0.9758822992021372)",-1
"(2.6819855042003509, 1.6899541073897062)",1
"(1.1019264958739245, 1.0501292517513559)",1
"(-0.55882323600994566, 0.024793106997392012)",1
"(0.040958522665565822, 0.50419610130383563)",1
"(1.9485532230785028, 1.5196077822939582)",1
"(-1.0081760810551068, -0.29307035294544681)",1
"(-0.68936499435629117, -0.053261052053208635)",1
"(-1.2149220443086506, -1.0284821216315783)",-1
"(-2.4155458393270184, -2.5813775741041676)",-1
"(1.1638203866400749, 1.4090844141618182)",1
"(0.85143794215744162, 0.13930105082327193)",-1
"(1.7471298125713353, 1.8811635466537995)",1
"(1.3870455579038024, 1.0379174471083128)",1
"(-1.0849114998632619, -0.62464885920152891)",-1
"(1.3965419943236206, 0.69103420916343605)",1
"(2.2859421716190544, 2.2920180698946924)",1
"(2.002759479469129, 2.071072288025356)",1
"(-0.83770137423880586, -0.17840424349027995)",1
"(-0.98121003869903178, -0.99054152178396726)",-1
"(-1.1168248455519953, -0.38876891992626317)",-1
"(1.0196734834880705, 0.37987257105275929)",1
"(-0.26003621491682294, 0.28219609309183968)",1
"(-1.1674346126238211, -1.2707514863868286)",-1
"(1.8025618535152088, 1.9096810515129103)",1
"(0.29260665969158023, -0.010488162370393628)",1
"(0.0069557269146857115, 0.51030435114914408)",1
"(1.3155321089142946, 1.3500073284850189)",1
"(1.4169812174737395, 0.74207599032502525)",1
"(-1.2147877501106032, -0.65106086603971058)",-1
